Country Name,Year,Value,Disaggregation
Brunei Darussalam,2019,40.985,"Basic, female"
Brunei Darussalam,2018,38.609,"Basic, female"
Brunei Darussalam,2017,41.574,"Basic, female"
Brunei Darussalam,2014,48.401,"Basic, female"
Bulgaria,2023,19.814,"Basic, female"
Bulgaria,2022,21.48,"Basic, female"
Bulgaria,2021,19.62,"Basic, female"
Bulgaria,2020,20.482,"Basic, female"
Bulgaria,2019,21.84,"Basic, female"
Bulgaria,2018,19.249,"Basic, female"
Bulgaria,2017,19.58,"Basic, female"
Bulgaria,2016,18.496,"Basic, female"
Bulgaria,2015,20.248,"Basic, female"
Bulgaria,2014,19.087,"Basic, female"
Bulgaria,2013,19.141,"Basic, female"
Bulgaria,2012,19.379,"Basic, female"
Bulgaria,2011,19.216,"Basic, female"
Bulgaria,2010,19.157,"Basic, female"
Bulgaria,2009,19.363,"Basic, female"
Bulgaria,2008,20.502,"Basic, female"
Bulgaria,2007,19.576,"Basic, female"
Bulgaria,2006,19.278,"Basic, female"
Bulgaria,2005,19.145,"Basic, female"
Bulgaria,2004,20.739,"Basic, female"
Bulgaria,2003,19.665,"Basic, female"
Bulgaria,2002,21.601,"Basic, female"
Bulgaria,2001,21.546,"Basic, female"
Bulgaria,2000,21.95,"Basic, female"
Burkina Faso,2023,33.162,"Basic, female"
Burkina Faso,2022,57.18,"Basic, female"
Burkina Faso,2019,59.53,"Basic, female"
Burkina Faso,2018,31.296,"Basic, female"
Burkina Faso,2014,49.758,"Basic, female"
Burundi,2020,75.999,"Basic, female"
Burundi,2014,28.437,"Basic, female"
Burundi,2006,70.102,"Basic, female"
Cabo Verde,2019,54.57,"Basic, female"
Cabo Verde,2018,51.45,"Basic, female"
Cabo Verde,2017,57.8,"Basic, female"
Cabo Verde,2015,65.447,"Basic, female"
Cabo Verde,2009,52.828,"Basic, female"
Cambodia,2021,74.334,"Basic, female"
Cambodia,2020,76.742,"Basic, female"
Cambodia,2019,74.981,"Basic, female"
Cambodia,2017,74.055,"Basic, female"
Cambodia,2016,76.356,"Basic, female"
Cambodia,2015,75.106,"Basic, female"
Cambodia,2014,74.624,"Basic, female"
Cambodia,2013,73.211,"Basic, female"
Cambodia,2012,75.893,"Basic, female"
Cambodia,2011,82.576,"Basic, female"
Cambodia,2010,80.026,"Basic, female"
Cambodia,2009,76.466,"Basic, female"
Cambodia,2008,73.076,"Basic, female"
Cambodia,2007,73.003,"Basic, female"
Cambodia,2003,76.197,"Basic, female"
Cambodia,2001,83.481,"Basic, female"
Cambodia,2000,78.087,"Basic, female"
Cambodia,1999,74.551,"Basic, female"
Cambodia,1997,66.1,"Basic, female"
Cambodia,1996,73.446,"Basic, female"
Cameroon,2021,31.317,"Basic, female"
Cameroon,2014,69.975,"Basic, female"
Cameroon,2007,72.702,"Basic, female"
Canada,2023,35.792,"Basic, female"
Canada,2022,36.324,"Basic, female"
Canada,2021,35.914,"Basic, female"
Canada,2020,34.711,"Basic, female"
Canada,2019,37.177,"Basic, female"
Canada,2018,36.734,"Basic, female"
Canada,2017,37.183,"Basic, female"
Canada,2016,37.199,"Basic, female"
Canada,2015,37.81,"Basic, female"
Canada,2014,38.116,"Basic, female"
Canada,2013,38.523,"Basic, female"
Canada,2012,38.55,"Basic, female"
Canada,2011,40.176,"Basic, female"
Canada,2010,40.994,"Basic, female"
Canada,2009,41.467,"Basic, female"
Canada,2008,43.967,"Basic, female"
Canada,2007,43.625,"Basic, female"
Canada,2006,43.903,"Basic, female"
Canada,2005,41.808,"Basic, female"
Canada,2004,43.27,"Basic, female"
Canada,2003,44.171,"Basic, female"
Canada,2002,43.093,"Basic, female"
Canada,2001,42.456,"Basic, female"
Canada,2000,42.89,"Basic, female"
Canada,1999,41.923,"Basic, female"
Canada,1998,41.519,"Basic, female"
Canada,1997,41.511,"Basic, female"
Canada,1996,40.777,"Basic, female"
Canada,1995,42.425,"Basic, female"
Canada,1994,42.978,"Basic, female"
Canada,1993,43.542,"Basic, female"
Canada,1992,44.829,"Basic, female"
Canada,1991,46.804,"Basic, female"
Canada,1990,48.077,"Basic, female"
Cayman Islands,2015,52.29,"Basic, female"
Cayman Islands,2014,53.98,"Basic, female"
Cayman Islands,2012,58.79,"Basic, female"
Cayman Islands,2011,60.97,"Basic, female"
Chad,2018,47.109,"Basic, female"
Chile,2023,31.987,"Basic, female"
Chile,2022,31.311,"Basic, female"
Chile,2021,28.373,"Basic, female"
Chile,2020,28.157,"Basic, female"
Chile,2019,35.465,"Basic, female"
Chile,2018,35.943,"Basic, female"
Chile,2017,36.483,"Basic, female"
Chile,2016,36.362,"Basic, female"
Chile,2015,36.417,"Basic, female"
Chile,2014,36.888,"Basic, female"
Chile,2013,35.634,"Basic, female"
Chile,2012,35.759,"Basic, female"
Chile,2011,36.248,"Basic, female"
Chile,2010,34.248,"Basic, female"
Chile,2009,30.244,"Basic, female"
Chile,2006,32.427,"Basic, female"
Chile,2003,31.33,"Basic, female"
Chile,2000,31.03,"Basic, female"
Chile,1998,29.45,"Basic, female"
China,2000,74.364,"Basic, female"
Colombia,2023,36.042,"Basic, female"
Colombia,2022,35.405,"Basic, female"
Colombia,2021,36.804,"Basic, female"
Colombia,2019,39.528,"Basic, female"
Colombia,2018,40.789,"Basic, female"
Colombia,2017,42.758,"Basic, female"
Colombia,2016,43.344,"Basic, female"
Colombia,2015,44.605,"Basic, female"
Colombia,2014,44.797,"Basic, female"
Colombia,2013,45.211,"Basic, female"
Colombia,2012,47.24,"Basic, female"
Colombia,2011,45.945,"Basic, female"
Colombia,2010,45.856,"Basic, female"
Colombia,2009,44.934,"Basic, female"
Colombia,2008,41.058,"Basic, female"
Colombia,2007,40.617,"Basic, female"
Colombia,2005,44.24,"Basic, female"
Colombia,2004,45.118,"Basic, female"
Colombia,2003,47.421,"Basic, female"
Colombia,2002,46.545,"Basic, female"
Comoros,2021,30.543,"Basic, female"
Comoros,2014,21.596,"Basic, female"
Comoros,2004,25.685,"Basic, female"
"Congo, Dem. Rep.",2020,57.293,"Basic, female"
"Congo, Dem. Rep.",2012,68.139,"Basic, female"
"Congo, Dem. Rep.",2005,59.215,"Basic, female"
"Congo, Rep.",2009,48.162,"Basic, female"
"Congo, Rep.",2005,62.518,"Basic, female"
Costa Rica,2023,35.735,"Basic, female"
Costa Rica,2022,41.942,"Basic, female"
Costa Rica,2021,42.473,"Basic, female"
Costa Rica,2020,42.408,"Basic, female"
Costa Rica,2019,45.695,"Basic, female"
Costa Rica,2018,43.119,"Basic, female"
Costa Rica,2017,40.033,"Basic, female"
Costa Rica,2016,39.183,"Basic, female"
Costa Rica,2015,45.34,"Basic, female"
Costa Rica,2014,45.693,"Basic, female"
Costa Rica,2013,45.34,"Basic, female"
Costa Rica,2012,45.924,"Basic, female"
Costa Rica,2011,39.753,"Basic, female"
Costa Rica,2010,39.24,"Basic, female"
Costa Rica,2009,42.162,"Basic, female"
Costa Rica,2008,42.399,"Basic, female"
Costa Rica,2007,39.15,"Basic, female"
Costa Rica,2006,38.848,"Basic, female"
Costa Rica,2005,39.661,"Basic, female"
Costa Rica,2004,35.134,"Basic, female"
Costa Rica,2003,36.988,"Basic, female"
Costa Rica,2002,37.596,"Basic, female"
Costa Rica,2001,37.793,"Basic, female"
Cote d'Ivoire,2022,48.876,"Basic, female"
Cote d'Ivoire,2019,41.696,"Basic, female"
Cote d'Ivoire,2017,54.233,"Basic, female"
Cote d'Ivoire,2016,45.001,"Basic, female"
Cote d'Ivoire,2013,57.214,"Basic, female"
Cote d'Ivoire,2012,61.092,"Basic, female"
Croatia,2023,11.316,"Basic, female"
Croatia,2022,12.579,"Basic, female"
Croatia,2021,12.445,"Basic, female"
Croatia,2020,11.882,"Basic, female"
Croatia,2019,13.262,"Basic, female"
Croatia,2018,13.278,"Basic, female"
Croatia,2017,13.899,"Basic, female"
Croatia,2016,15.844,"Basic, female"
Croatia,2015,18.384,"Basic, female"
Croatia,2014,18.239,"Basic, female"
Croatia,2013,18.203,"Basic, female"
Croatia,2012,19.995,"Basic, female"
Croatia,2011,22.578,"Basic, female"
Croatia,2010,23.006,"Basic, female"
Croatia,2009,23.011,"Basic, female"
Croatia,2008,22.583,"Basic, female"
Croatia,2007,22.481,"Basic, female"
Croatia,2006,21.079,"Basic, female"
Croatia,2005,21.646,"Basic, female"
Croatia,2004,22.118,"Basic, female"
Croatia,2003,22.383,"Basic, female"
Croatia,2002,22.089,"Basic, female"
Cuba,2010,16.78,"Basic, female"
Cuba,2009,18.51,"Basic, female"
Curacao,2018,21.81,"Basic, female"
Cyprus,2023,28.607,"Basic, female"
Cyprus,2022,27.944,"Basic, female"
Cyprus,2021,27.978,"Basic, female"
Cyprus,2020,27.415,"Basic, female"
Cyprus,2019,27.527,"Basic, female"
Cyprus,2018,28.269,"Basic, female"
Cyprus,2017,29.02,"Basic, female"
Cyprus,2016,30.991,"Basic, female"
Cyprus,2015,32.901,"Basic, female"
Cyprus,2014,34.071,"Basic, female"
Cyprus,2013,33.611,"Basic, female"
Cyprus,2012,34.73,"Basic, female"
Cyprus,2011,37.422,"Basic, female"
Cyprus,2010,40.297,"Basic, female"
Cyprus,2009,37.545,"Basic, female"
Cyprus,2008,35.712,"Basic, female"
Cyprus,2007,35.567,"Basic, female"
Cyprus,2006,36.852,"Basic, female"
Cyprus,2005,37.138,"Basic, female"
Cyprus,2004,39.903,"Basic, female"
Cyprus,2003,39.973,"Basic, female"
Cyprus,2002,39.599,"Basic, female"
Cyprus,2001,39.655,"Basic, female"
Cyprus,2000,29.658,"Basic, female"
Cyprus,1999,27.969,"Basic, female"
Czechia,2023,17.738,"Basic, female"
Czechia,2022,17.488,"Basic, female"
Czechia,2021,16.699,"Basic, female"
Czechia,2020,16.863,"Basic, female"
Czechia,2019,18.037,"Basic, female"
Czechia,2018,16.636,"Basic, female"
Czechia,2017,17.201,"Basic, female"
Czechia,2016,17.399,"Basic, female"
Czechia,2015,16.584,"Basic, female"
Czechia,2014,16.69,"Basic, female"
Czechia,2013,17.195,"Basic, female"
Czechia,2012,17.71,"Basic, female"
Czechia,2011,17.517,"Basic, female"
Czechia,2010,18.586,"Basic, female"
Czechia,2009,19.037,"Basic, female"
Czechia,2008,19.044,"Basic, female"
Czechia,2007,19.168,"Basic, female"
Czechia,2006,19.854,"Basic, female"
Czechia,2005,19.24,"Basic, female"
Czechia,2004,20.201,"Basic, female"
Czechia,2003,20.405,"Basic, female"
Czechia,2002,20.86,"Basic, female"
Czechia,2001,21.655,"Basic, female"
Czechia,2000,22.789,"Basic, female"
Czechia,1999,23.232,"Basic, female"
Czechia,1998,23.692,"Basic, female"
Denmark,2023,37.91,"Basic, female"
Denmark,2022,36.848,"Basic, female"
Denmark,2021,34.957,"Basic, female"
Denmark,2020,34.272,"Basic, female"
Denmark,2019,34.45,"Basic, female"
Denmark,2018,34.216,"Basic, female"
Denmark,2017,34.648,"Basic, female"
Denmark,2016,35.985,"Basic, female"
Denmark,2015,34.099,"Basic, female"
Denmark,2014,35.193,"Basic, female"
Denmark,2013,36.106,"Basic, female"
Denmark,2012,37.546,"Basic, female"
Denmark,2011,38.768,"Basic, female"
Denmark,2010,40.161,"Basic, female"
Denmark,2009,43.007,"Basic, female"
Denmark,2008,43.626,"Basic, female"
Denmark,2007,45.265,"Basic, female"
Denmark,2006,41.362,"Basic, female"
Denmark,2005,36.792,"Basic, female"
Denmark,2004,39.034,"Basic, female"
Denmark,2003,37.348,"Basic, female"
Denmark,2002,37.574,"Basic, female"
Denmark,2001,38.659,"Basic, female"
Denmark,2000,42.271,"Basic, female"
Denmark,1999,57.648,"Basic, female"
Denmark,1998,36.112,"Basic, female"
Denmark,1997,34.453,"Basic, female"
Denmark,1996,35.267,"Basic, female"
Denmark,1995,31.904,"Basic, female"
Denmark,1994,34.359,"Basic, female"
Denmark,1993,47.294,"Basic, female"
Denmark,1992,51.84,"Basic, female"
Djibouti,2017,15.819,"Basic, female"
Dominican Republic,2023,45.398,"Basic, female"
Dominican Republic,2022,42.281,"Basic, female"
Dominican Republic,2021,42.109,"Basic, female"
Dominican Republic,2020,42.669,"Basic, female"
Dominican Republic,2019,46.922,"Basic, female"
Dominican Republic,2018,44.197,"Basic, female"
Dominican Republic,2017,42.662,"Basic, female"
Dominican Republic,2016,43.307,"Basic, female"
Dominican Republic,2015,41.119,"Basic, female"
Dominican Republic,2014,38.081,"Basic, female"
Dominican Republic,2013,37.621,"Basic, female"
Dominican Republic,2012,37.329,"Basic, female"
Dominican Republic,2011,37.432,"Basic, female"
Dominican Republic,2010,35.724,"Basic, female"
Dominican Republic,2009,33.373,"Basic, female"
Dominican Republic,2008,35.546,"Basic, female"
Dominican Republic,2007,36.048,"Basic, female"
Dominican Republic,2006,34.928,"Basic, female"
Dominican Republic,2005,34.863,"Basic, female"
Dominican Republic,2004,34.761,"Basic, female"
Dominican Republic,2003,34.709,"Basic, female"
Dominican Republic,2002,37.213,"Basic, female"
Dominican Republic,2001,35.365,"Basic, female"
Dominican Republic,2000,38.202,"Basic, female"
Ecuador,2023,46.6,"Basic, female"
Ecuador,2022,47.769,"Basic, female"
Ecuador,2021,47.662,"Basic, female"
Ecuador,2019,48.331,"Basic, female"
Ecuador,2018,48.889,"Basic, female"
Ecuador,2017,50.348,"Basic, female"
Ecuador,2016,49.184,"Basic, female"
Ecuador,2015,45.653,"Basic, female"
Ecuador,2014,40.974,"Basic, female"
Ecuador,2013,41.496,"Basic, female"
Ecuador,2012,40.661,"Basic, female"
Ecuador,2011,39.909,"Basic, female"
Ecuador,2010,41.74,"Basic, female"
Ecuador,2009,43.108,"Basic, female"
Ecuador,2008,46.306,"Basic, female"
Ecuador,2007,46.184,"Basic, female"
Ecuador,2006,49.445,"Basic, female"
Ecuador,2005,48.396,"Basic, female"
Ecuador,2004,49.452,"Basic, female"
Ecuador,2003,45.669,"Basic, female"
Ecuador,2001,52.795,"Basic, female"
Ecuador,2000,42.741,"Basic, female"
"Egypt, Arab Rep.",2022,4.983,"Basic, female"
"Egypt, Arab Rep.",2021,5.135,"Basic, female"
"Egypt, Arab Rep.",2020,4.616,"Basic, female"
"Egypt, Arab Rep.",2019,7.086,"Basic, female"
"Egypt, Arab Rep.",2018,5.6,"Basic, female"
"Egypt, Arab Rep.",2017,9.824,"Basic, female"
"Egypt, Arab Rep.",2016,10.57,"Basic, female"
"Egypt, Arab Rep.",2015,11.512,"Basic, female"
"Egypt, Arab Rep.",2014,5.937,"Basic, female"
"Egypt, Arab Rep.",2013,6.039,"Basic, female"
"Egypt, Arab Rep.",2012,5.245,"Basic, female"
"Egypt, Arab Rep.",2011,4.935,"Basic, female"
"Egypt, Arab Rep.",2010,5.148,"Basic, female"
"Egypt, Arab Rep.",2009,5.936,"Basic, female"
"Egypt, Arab Rep.",2008,4.181,"Basic, female"
El Salvador,2023,43.83,"Basic, female"
El Salvador,2022,41.847,"Basic, female"
El Salvador,2021,40.147,"Basic, female"
El Salvador,2020,40.091,"Basic, female"
El Salvador,2019,43.691,"Basic, female"
El Salvador,2018,41.923,"Basic, female"
El Salvador,2017,42.57,"Basic, female"
El Salvador,2016,44.4,"Basic, female"
El Salvador,2015,42.685,"Basic, female"
El Salvador,2014,44.605,"Basic, female"
El Salvador,2013,45.304,"Basic, female"
El Salvador,2012,44.835,"Basic, female"
El Salvador,2011,44.831,"Basic, female"
El Salvador,2010,44.19,"Basic, female"
Estonia,2023,27.81,"Basic, female"
Estonia,2022,26.53,"Basic, female"
Estonia,2021,23.938,"Basic, female"
Estonia,2020,30.28,"Basic, female"
Estonia,2019,35.118,"Basic, female"
Estonia,2018,37.684,"Basic, female"
Estonia,2017,33.921,"Basic, female"
Estonia,2016,32.26,"Basic, female"
Estonia,2015,31.6,"Basic, female"
Estonia,2014,28.93,"Basic, female"
Estonia,2013,26.736,"Basic, female"
Estonia,2012,25.854,"Basic, female"
Estonia,2011,26.942,"Basic, female"
Estonia,2010,24.401,"Basic, female"
Estonia,2009,24.953,"Basic, female"
Estonia,2008,26.03,"Basic, female"
Estonia,2007,22.445,"Basic, female"
Estonia,2006,22.647,"Basic, female"
Estonia,2005,23.512,"Basic, female"
Estonia,2004,24.02,"Basic, female"
Estonia,2003,22.589,"Basic, female"
Estonia,2002,22.29,"Basic, female"
Estonia,2001,22.593,"Basic, female"
Estonia,2000,23.928,"Basic, female"
Estonia,1999,22.535,"Basic, female"
Estonia,1998,22.398,"Basic, female"
Estonia,1997,21.462,"Basic, female"
Eswatini,2021,45.135,"Basic, female"
Eswatini,2016,45.221,"Basic, female"
Ethiopia,2021,54.461,"Basic, female"
Ethiopia,2013,69.469,"Basic, female"
Ethiopia,2005,64.655,"Basic, female"
Ethiopia,1999,48.234,"Basic, female"
Fiji,2016,28.665,"Basic, female"
Fiji,2014,34.08,"Basic, female"
Fiji,2011,41.475,"Basic, female"
Fiji,2005,30.915,"Basic, female"
Finland,2023,27.593,"Basic, female"
Finland,2022,25.534,"Basic, female"
Finland,2021,22.314,"Basic, female"
Finland,2020,20.668,"Basic, female"
Finland,2019,21.295,"Basic, female"
Finland,2018,21.725,"Basic, female"
Finland,2017,21.619,"Basic, female"
Finland,2016,20.575,"Basic, female"
Finland,2015,21.154,"Basic, female"
Finland,2014,23.259,"Basic, female"
Finland,2013,24.387,"Basic, female"
Finland,2012,25.121,"Basic, female"
Finland,2011,25.054,"Basic, female"
Finland,2010,26.175,"Basic, female"
Finland,2009,25.734,"Basic, female"
Finland,2008,27.278,"Basic, female"
Finland,2007,28.075,"Basic, female"
Finland,2006,31.173,"Basic, female"
Finland,2005,30.706,"Basic, female"
Finland,2004,31.042,"Basic, female"
Finland,2003,32.758,"Basic, female"
Finland,2002,33.621,"Basic, female"
Finland,2001,33.525,"Basic, female"
Finland,2000,48.382,"Basic, female"
Finland,1999,50.068,"Basic, female"
Finland,1998,39.944,"Basic, female"
Finland,1997,31.135,"Basic, female"
Finland,1996,31.793,"Basic, female"
Finland,1995,34.92,"Basic, female"
France,2023,22.801,"Basic, female"
France,2022,22.694,"Basic, female"
France,2021,22.559,"Basic, female"
France,2020,21.31,"Basic, female"
France,2019,22.312,"Basic, female"
France,2018,23.371,"Basic, female"
France,2017,24.18,"Basic, female"
France,2016,24.282,"Basic, female"
France,2015,25.071,"Basic, female"
France,2014,26.109,"Basic, female"
France,2013,27.323,"Basic, female"
France,2012,28.397,"Basic, female"
France,2011,28.969,"Basic, female"
France,2010,29.094,"Basic, female"
France,2009,28.816,"Basic, female"
France,2008,28.748,"Basic, female"
France,2007,29.948,"Basic, female"
France,2006,30.494,"Basic, female"
France,2005,30.56,"Basic, female"
France,2004,31.182,"Basic, female"
France,2003,31.305,"Basic, female"
France,2002,30.277,"Basic, female"
France,2001,30.592,"Basic, female"
France,2000,31.275,"Basic, female"
France,1999,31.811,"Basic, female"
France,1998,31.872,"Basic, female"
France,1997,32.16,"Basic, female"
France,1996,32.875,"Basic, female"
France,1995,32.426,"Basic, female"
France,1994,32.846,"Basic, female"
France,1993,32.792,"Basic, female"
"Gambia, The",2023,44.097,"Basic, female"
